title,year,url,arxiv_id,doi,venue,primary_category,categories,pdf_url,source
A-MemGuard: A Proactive Defense Framework for LLM-Based Agent Memory,2025,http://arxiv.org/abs/2510.02373v1,2510.02373v1,,,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2510.02373v1,arxiv
ABBEL: LLM Agents Acting through Belief Bottlenecks Expressed in Language,2025,http://arxiv.org/abs/2512.20111v1,2512.20111v1,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2512.20111v1,arxiv
ACON: Optimizing Context Compression for Long-horizon LLM Agents,2025,http://arxiv.org/abs/2510.00615v2,2510.00615v2,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2510.00615v2,arxiv
ADAgent: LLM Agent for Alzheimer's Disease Analysis with Collaborative Coordinator,2025,http://arxiv.org/abs/2506.11150v3,2506.11150v3,,,eess.IV,"eess.IV,cs.CV",https://arxiv.org/pdf/2506.11150v3,arxiv
AGENT: An Aerial Vehicle Generation and Design Tool Using Large Language Models,2025,http://arxiv.org/abs/2504.08981v1,2504.08981v1,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2504.08981v1,arxiv
AGENTIF: Benchmarking Instruction Following of Large Language Models in Agentic Scenarios,2025,http://arxiv.org/abs/2505.16944v1,2505.16944v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2505.16944v1,arxiv
"AI Agents: Evolution, Architecture, and Real-World Applications",2025,http://arxiv.org/abs/2503.12687v1,2503.12687v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2503.12687v1,arxiv
AI Kill Switch for malicious web-based LLM agent,2025,http://arxiv.org/abs/2511.13725v2,2511.13725v2,,,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2511.13725v2,arxiv
AI-Salesman: Towards Reliable Large Language Model Driven Telemarketing,2025,http://arxiv.org/abs/2511.12133v1,2511.12133v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2511.12133v1,arxiv
AIM-Bench: Evaluating Decision-making Biases of Agentic LLM as Inventory Manager,2025,http://arxiv.org/abs/2508.11416v1,2508.11416v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2508.11416v1,arxiv
AIonopedia: an LLM agent orchestrating multimodal learning for ionic liquid discovery,2025,http://arxiv.org/abs/2511.11257v1,2511.11257v1,,,cs.AI,"cs.AI,cs.CE,cs.LG",https://arxiv.org/pdf/2511.11257v1,arxiv
ALAS: A Stateful Multi-LLM Agent Framework for Disruption-Aware Planning,2025,http://arxiv.org/abs/2505.12501v1,2505.12501v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2505.12501v1,arxiv
ALMAS: an Autonomous LLM-based Multi-Agent Software Engineering Framework,2025,http://arxiv.org/abs/2510.03463v2,2510.03463v2,,,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2510.03463v2,arxiv
AMAP Agentic Planning Technical Report,2025,http://arxiv.org/abs/2512.24957v2,2512.24957v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2512.24957v2,arxiv
APD-Agents: A Large Language Model-Driven Multi-Agents Collaborative Framework for Automated Page Design,2025,http://arxiv.org/abs/2511.14101v1,2511.14101v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2511.14101v1,arxiv
AQUA: A Large Language Model for Aquaculture & Fisheries,2025,http://arxiv.org/abs/2507.20520v1,2507.20520v1,,,cs.CL,"cs.CL,cs.AI,cs.CE,cs.LG,cs.RO",https://arxiv.org/pdf/2507.20520v1,arxiv
ARCANE: A Multi-Agent Framework for Interpretable and Configurable Alignment,2025,http://arxiv.org/abs/2512.06196v1,2512.06196v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2512.06196v1,arxiv
ARS: Automatic Routing Solver with Large Language Models,2025,http://arxiv.org/abs/2502.15359v3,2502.15359v3,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2502.15359v3,arxiv
ART: Adaptive Response Tuning Framework -- A Multi-Agent Tournament-Based Approach to LLM Response Optimization,2025,http://arxiv.org/abs/2512.00617v2,2512.00617v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2512.00617v2,arxiv
ATLAS: Adaptive Trading with LLM AgentS Through Dynamic Prompt Optimization and Multi-Agent Coordination,2025,http://arxiv.org/abs/2510.15949v2,2510.15949v2,,,q-fin.TR,"q-fin.TR,cs.AI",https://arxiv.org/pdf/2510.15949v2,arxiv
ATLaS: Agent Tuning via Learning Critical Steps,2025,http://arxiv.org/abs/2503.02197v2,2503.02197v2,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2503.02197v2,arxiv
AURA: A Diagnostic Framework for Tracking User Satisfaction of Interactive Planning Agents,2025,http://arxiv.org/abs/2505.01592v2,2505.01592v2,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2505.01592v2,arxiv
Abstract Counterfactuals for Language Model Agents,2025,http://arxiv.org/abs/2506.02946v1,2506.02946v1,,,cs.LG,cs.LG,https://arxiv.org/pdf/2506.02946v1,arxiv
AccelOpt: A Self-Improving LLM Agentic System for AI Accelerator Kernel Optimization,2025,http://arxiv.org/abs/2511.15915v1,2511.15915v1,,,cs.LG,"cs.LG,cs.CL",https://arxiv.org/pdf/2511.15915v1,arxiv
Accelerating Two-Dimensional Materials Research via a Universal Interatomic Potential and Large Language Model Agent,2025,http://arxiv.org/abs/2506.07043v2,2506.07043v2,,,cond-mat.mtrl-sci,cond-mat.mtrl-sci,https://arxiv.org/pdf/2506.07043v2,arxiv
Achieving Olympia-Level Geometry Large Language Model Agent via Complexity Boosting Reinforcement Learning,2025,http://arxiv.org/abs/2512.10534v2,2512.10534v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2512.10534v2,arxiv
Adaptation of Embedding Models to Financial Filings via LLM Distillation,2025,http://arxiv.org/abs/2512.08088v1,2512.08088v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2512.08088v1,arxiv
Adaptive Attacks Break Defenses Against Indirect Prompt Injection Attacks on LLM Agents,2025,http://arxiv.org/abs/2503.00061v2,2503.00061v2,,,cs.CR,"cs.CR,cs.LG",https://arxiv.org/pdf/2503.00061v2,arxiv
Adaptive LLM Agents: Toward Personalized Empathetic Care,2025,http://arxiv.org/abs/2511.20080v1,2511.20080v1,,,cs.HC,cs.HC,https://arxiv.org/pdf/2511.20080v1,arxiv
Addressing Moral Uncertainty using Large Language Models for Ethical Decision-Making,2025,http://arxiv.org/abs/2503.05724v2,2503.05724v2,,,cs.CY,"cs.CY,cs.AI",https://arxiv.org/pdf/2503.05724v2,arxiv
Addressing the sustainable AI trilemma: a case study on LLM agents and RAG,2025,http://arxiv.org/abs/2501.08262v1,2501.08262v1,,,cs.CY,cs.CY,https://arxiv.org/pdf/2501.08262v1,arxiv
Advancing AI-Scientist Understanding: Multi-Agent LLMs with Interpretable Physics Reasoning,2025,http://arxiv.org/abs/2504.01911v2,2504.01911v2,,,cs.AI,"cs.AI,cs.CL,cs.HC,physics.comp-ph",https://arxiv.org/pdf/2504.01911v2,arxiv
Adversarial Confusion Attack: Disrupting Multimodal Large Language Models,2025,http://arxiv.org/abs/2511.20494v3,2511.20494v3,,,cs.CL,cs.CL,https://arxiv.org/pdf/2511.20494v3,arxiv
Adversarial Reinforcement Learning for Large Language Model Agent Safety,2025,http://arxiv.org/abs/2510.05442v1,2510.05442v1,,,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2510.05442v1,arxiv
Aegis: Taxonomy and Optimizations for Overcoming Agent-Environment Failures in LLM Agents,2025,http://arxiv.org/abs/2508.19504v1,2508.19504v1,,,cs.MA,"cs.MA,cs.DC",https://arxiv.org/pdf/2508.19504v1,arxiv
AgenTracer: Who Is Inducing Failure in the LLM Agentic Systems?,2025,http://arxiv.org/abs/2509.03312v2,2509.03312v2,,,cs.CL,"cs.CL,cs.MA",https://arxiv.org/pdf/2509.03312v2,arxiv
Agent-Based Simulation of a Financial Market with Large Language Models,2025,http://arxiv.org/abs/2510.12189v1,2510.12189v1,,,cs.CE,cs.CE,https://arxiv.org/pdf/2510.12189v1,arxiv
Agent-Based Uncertainty Awareness Improves Automated Radiology Report Labeling with an Open-Source Large Language Model,2025,http://arxiv.org/abs/2502.01691v1,2502.01691v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2502.01691v1,arxiv
Agent-Centric Projection of Prompting Techniques and Implications for Synthetic Training Data for Large Language Models,2025,http://arxiv.org/abs/2501.07815v1,2501.07815v1,,,cs.AI,"cs.AI,cs.CL,cs.MA",https://arxiv.org/pdf/2501.07815v1,arxiv
Agent-Enhanced Large Language Models for Researching Political Institutions,2025,http://arxiv.org/abs/2503.13524v1,2503.13524v1,10.1561/113.00000125,,cs.CL,"cs.CL,cs.CY",https://arxiv.org/pdf/2503.13524v1,arxiv
Agent-Q: Fine-Tuning Large Language Models for Quantum Circuit Generation and Optimization,2025,http://arxiv.org/abs/2504.11109v2,2504.11109v2,,,quant-ph,"quant-ph,cs.AI",https://arxiv.org/pdf/2504.11109v2,arxiv
Agent-R1: Training Powerful LLM Agents with End-to-End Reinforcement Learning,2025,http://arxiv.org/abs/2511.14460v1,2511.14460v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2511.14460v1,arxiv
Agent-R: Training Language Model Agents to Reflect via Iterative Self-Training,2025,http://arxiv.org/abs/2501.11425v3,2501.11425v3,,,cs.AI,cs.AI,https://arxiv.org/pdf/2501.11425v3,arxiv
Agent-S: LLM Agentic workflow to automate Standard Operating Procedures,2025,http://arxiv.org/abs/2503.15520v1,2503.15520v1,,,cs.HC,cs.HC,https://arxiv.org/pdf/2503.15520v1,arxiv
Agent-UniRAG: A Trainable Open-Source LLM Agent Framework for Unified Retrieval-Augmented Generation Systems,2025,http://arxiv.org/abs/2505.22571v3,2505.22571v3,,,cs.CL,"cs.CL,cs.AI,cs.DB,cs.IR",https://arxiv.org/pdf/2505.22571v3,arxiv
Agent-to-Agent Theory of Mind: Testing Interlocutor Awareness among Large Language Models,2025,http://arxiv.org/abs/2506.22957v2,2506.22957v2,,,cs.CL,"cs.CL,cs.AI,cs.CY,cs.MA",https://arxiv.org/pdf/2506.22957v2,arxiv
Agent0: Leveraging LLM Agents to Discover Multi-value Features from Text for Enhanced Recommendations,2025,http://arxiv.org/abs/2507.18993v1,2507.18993v1,,,cs.IR,"cs.IR,cs.LG",https://arxiv.org/pdf/2507.18993v1,arxiv
AgentA/B: Automated and Scalable Web A/BTesting with Interactive LLM Agents,2025,http://arxiv.org/abs/2504.09723v3,2504.09723v3,,,cs.HC,"cs.HC,cs.CL",https://arxiv.org/pdf/2504.09723v3,arxiv
AgentBnB: A Browser-Based Cybersecurity Tabletop Exercise with Large Language Model Support and Retrieval-Aligned Scaffolding,2025,http://arxiv.org/abs/2511.00265v1,2511.00265v1,,,cs.CL,"cs.CL,cs.CR",https://arxiv.org/pdf/2511.00265v1,arxiv
AgentDNS: A Root Domain Naming System for LLM Agents,2025,http://arxiv.org/abs/2505.22368v1,2505.22368v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2505.22368v1,arxiv
AgentExpt: Automating AI Experiment Design with LLM-based Resource Retrieval Agent,2025,http://arxiv.org/abs/2511.04921v1,2511.04921v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2511.04921v1,arxiv
AgentFrontier: Expanding the Capability Frontier of LLM Agents with ZPD-Guided Data Synthesis,2025,http://arxiv.org/abs/2510.24695v1,2510.24695v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2510.24695v1,arxiv
AgentGuard: Repurposing Agentic Orchestrator for Safety Evaluation of Tool Orchestration,2025,http://arxiv.org/abs/2502.09809v1,2502.09809v1,,,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2502.09809v1,arxiv
AgentGym-RL: Training LLM Agents for Long-Horizon Decision Making through Multi-Turn Reinforcement Learning,2025,http://arxiv.org/abs/2509.08755v1,2509.08755v1,,,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2509.08755v1,arxiv
AgentMath: Empowering Mathematical Reasoning for Large Language Models via Tool-Augmented Agent,2025,http://arxiv.org/abs/2512.20745v2,2512.20745v2,,,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2512.20745v2,arxiv
AgentMisalignment: Measuring the Propensity for Misaligned Behaviour in LLM-Based Agents,2025,http://arxiv.org/abs/2506.04018v2,2506.04018v2,,,cs.AI,"cs.AI,cs.CL,cs.CY,cs.LG",https://arxiv.org/pdf/2506.04018v2,arxiv
AgentODRL: A Large Language Model-based Multi-agent System for ODRL Generation,2025,http://arxiv.org/abs/2512.00602v1,2512.00602v1,,,cs.MA,"cs.MA,cs.AI",https://arxiv.org/pdf/2512.00602v1,arxiv
AgentPRM: Process Reward Models for LLM Agents via Step-Wise Promise and Progress,2025,http://arxiv.org/abs/2511.08325v1,2511.08325v1,,,cs.CL,"cs.CL,cs.IR,cs.LG",https://arxiv.org/pdf/2511.08325v1,arxiv
AgentSHAP: Interpreting LLM Agent Tool Importance with Monte Carlo Shapley Value Estimation,2025,http://arxiv.org/abs/2512.12597v1,2512.12597v1,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2512.12597v1,arxiv
AgentSafe: Safeguarding Large Language Model-based Multi-agent Systems via Hierarchical Data Management,2025,http://arxiv.org/abs/2503.04392v2,2503.04392v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2503.04392v2,arxiv
AgentSociety Challenge: Designing LLM Agents for User Modeling and Recommendation on Web Platforms,2025,http://arxiv.org/abs/2502.18754v1,2502.18754v1,,,cs.IR,"cs.IR,cs.AI",https://arxiv.org/pdf/2502.18754v1,arxiv
AgentSpec: Customizable Runtime Enforcement for Safe and Reliable LLM Agents,2025,http://arxiv.org/abs/2503.18666v3,2503.18666v3,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2503.18666v3,arxiv
AgentSwift: Efficient LLM Agent Design via Value-guided Hierarchical Search,2025,http://arxiv.org/abs/2506.06017v2,2506.06017v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2506.06017v2,arxiv
AgentTTS: Large Language Model Agent for Test-time Compute-optimal Scaling Strategy in Complex Tasks,2025,http://arxiv.org/abs/2508.00890v2,2508.00890v2,,,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2508.00890v2,arxiv
AgentVigil: Generic Black-Box Red-teaming for Indirect Prompt Injection against LLM Agents,2025,http://arxiv.org/abs/2505.05849v4,2505.05849v4,,,cs.CR,"cs.CR,cs.AI",https://arxiv.org/pdf/2505.05849v4,arxiv
Agentic AI Home Energy Management System: A Large Language Model Framework for Residential Load Scheduling,2025,http://arxiv.org/abs/2510.26603v1,2510.26603v1,,,cs.AI,"cs.AI,cs.MA,eess.SY",https://arxiv.org/pdf/2510.26603v1,arxiv
Agentic Context Engineering: Evolving Contexts for Self-Improving Language Models,2025,http://arxiv.org/abs/2510.04618v1,2510.04618v1,,,cs.LG,"cs.LG,cs.AI,cs.CL",https://arxiv.org/pdf/2510.04618v1,arxiv
Agentic Large Language Models for Conceptual Systems Engineering and Design,2025,http://arxiv.org/abs/2507.08619v2,2507.08619v2,10.1115/DETC2025-168856,,cs.AI,cs.AI,https://arxiv.org/pdf/2507.08619v2,arxiv
Agentic Reasoning: A Streamlined Framework for Enhancing LLM Reasoning with Agentic Tools,2025,http://arxiv.org/abs/2502.04644v2,2502.04644v2,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2502.04644v2,arxiv
Agentic Software Issue Resolution with Large Language Models: A Survey,2025,http://arxiv.org/abs/2512.22256v1,2512.22256v1,,,cs.SE,"cs.SE,cs.AI",https://arxiv.org/pdf/2512.22256v1,arxiv
AgenticControl: An Automated Control Design Framework Using Large Language Models,2025,http://arxiv.org/abs/2506.19160v1,2506.19160v1,,,eess.SY,eess.SY,https://arxiv.org/pdf/2506.19160v1,arxiv
Agentmandering: A Game-Theoretic Framework for Fair Redistricting via Large Language Model Agents,2025,http://arxiv.org/abs/2511.04076v2,2511.04076v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2511.04076v2,arxiv
Agents Are All You Need for LLM Unlearning,2025,http://arxiv.org/abs/2502.00406v2,2502.00406v2,,,cs.AI,"cs.AI,cs.CL",https://arxiv.org/pdf/2502.00406v2,arxiv
Agents of Change: Self-Evolving LLM Agents for Strategic Planning,2025,http://arxiv.org/abs/2506.04651v2,2506.04651v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2506.04651v2,arxiv
AgriGPT: a Large Language Model Ecosystem for Agriculture,2025,http://arxiv.org/abs/2508.08632v1,2508.08632v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2508.08632v1,arxiv
Algorithmic Prompt Generation for Diverse Human-like Teaming and Communication with Large Language Models,2025,http://arxiv.org/abs/2504.03991v1,2504.03991v1,,,cs.CL,"cs.CL,cs.AI,cs.HC,cs.MA",https://arxiv.org/pdf/2504.03991v1,arxiv
Aligning Crowd-sourced Human Feedback for Reinforcement Learning on Code Generation by Large Language Models,2025,http://arxiv.org/abs/2503.15129v1,2503.15129v1,10.1109/TBDATA.2024.3524104,,cs.AI,cs.AI,https://arxiv.org/pdf/2503.15129v1,arxiv
Aligning Dialogue Agents with Global Feedback via Large Language Model Reward Decomposition,2025,http://arxiv.org/abs/2505.15922v1,2505.15922v1,,,cs.CL,cs.CL,https://arxiv.org/pdf/2505.15922v1,arxiv
Aligning LLM agents with human learning and adjustment behavior: a dual agent approach,2025,http://arxiv.org/abs/2511.00993v1,2511.00993v1,,,cs.AI,"cs.AI,cs.LG",https://arxiv.org/pdf/2511.00993v1,arxiv
Aligning Large Language Model Agents with Rational and Moral Preferences: A Supervised Fine-Tuning Approach,2025,http://arxiv.org/abs/2507.20796v1,2507.20796v1,,,econ.GN,"econ.GN,cs.AI,cs.LG",https://arxiv.org/pdf/2507.20796v1,arxiv
Alignment Tipping Process: How Self-Evolution Pushes LLM Agents Off the Rails,2025,http://arxiv.org/abs/2510.04860v1,2510.04860v1,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2510.04860v1,arxiv
AlphaAgents: Large Language Model based Multi-Agents for Equity Portfolio Constructions,2025,http://arxiv.org/abs/2508.11152v1,2508.11152v1,,,q-fin.ST,"q-fin.ST,cs.AI",https://arxiv.org/pdf/2508.11152v1,arxiv
An Automated Multi-modal Evaluation Framework for Mobile Intelligent Assistants Based on Large Language Models and Multi-Agent Collaboration,2025,http://arxiv.org/abs/2508.09507v2,2508.09507v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2508.09507v2,arxiv
An Automated Reinforcement Learning Reward Design Framework with Large Language Model for Cooperative Platoon Coordination,2025,http://arxiv.org/abs/2504.19480v1,2504.19480v1,,,cs.LG,"cs.LG,cs.AI",https://arxiv.org/pdf/2504.19480v1,arxiv
An Empirical Study of the Role of Incompleteness and Ambiguity in Interactions with Large Language Models,2025,http://arxiv.org/abs/2503.17936v1,2503.17936v1,,,cs.CL,"cs.CL,cs.AI",https://arxiv.org/pdf/2503.17936v1,arxiv
An Empirical Study on Reinforcement Learning for Reasoning-Search Interleaved LLM Agents,2025,http://arxiv.org/abs/2505.15117v1,2505.15117v1,,,cs.CL,"cs.CL,cs.AI,cs.IR",https://arxiv.org/pdf/2505.15117v1,arxiv
Analyzing and Internalizing Complex Policy Documents for LLM Agents,2025,http://arxiv.org/abs/2510.11588v1,2510.11588v1,,,cs.AI,cs.AI,https://arxiv.org/pdf/2510.11588v1,arxiv
Applying Cognitive Design Patterns to General LLM Agents,2025,http://arxiv.org/abs/2505.07087v2,2505.07087v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2505.07087v2,arxiv
Applying Psychometrics to Large Language Model Simulated Populations: Recreating the HEXACO Personality Inventory Experiment with Generative Agents,2025,http://arxiv.org/abs/2508.00742v2,2508.00742v2,,,cs.CL,"cs.CL,cs.LG",https://arxiv.org/pdf/2508.00742v2,arxiv
Architecting Resilient LLM Agents: A Guide to Secure Plan-then-Execute Implementations,2025,http://arxiv.org/abs/2509.08646v1,2509.08646v1,,,cs.CR,"cs.CR,cs.AI,eess.SY",https://arxiv.org/pdf/2509.08646v1,arxiv
Are LLM Agents Behaviorally Coherent? Latent Profiles for Social Simulation,2025,http://arxiv.org/abs/2509.03736v1,2509.03736v1,,,cs.AI,"cs.AI,cs.CL,cs.LG",https://arxiv.org/pdf/2509.03736v1,arxiv
Are LLM Agents the New RPA? A Comparative Study with RPA Across Enterprise Workflows,2025,http://arxiv.org/abs/2509.04198v1,2509.04198v1,,,cs.CY,"cs.CY,cs.MA",https://arxiv.org/pdf/2509.04198v1,arxiv
Are Large Language Models Sensitive to the Motives Behind Communication?,2025,http://arxiv.org/abs/2510.19687v1,2510.19687v1,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2510.19687v1,arxiv
Are Retrials All You Need? Enhancing Large Language Model Reasoning Without Verbalized Feedback,2025,http://arxiv.org/abs/2504.12951v1,2504.12951v1,,,cs.CL,"cs.CL,cs.AI,cs.LG",https://arxiv.org/pdf/2504.12951v1,arxiv
Argos: Agentic Time-Series Anomaly Detection with Autonomous Rule Generation via Large Language Models,2025,http://arxiv.org/abs/2501.14170v1,2501.14170v1,,,cs.LG,"cs.LG,cs.DC,cs.MA",https://arxiv.org/pdf/2501.14170v1,arxiv
Assessing Agentic Large Language Models in Multilingual National Bias,2025,http://arxiv.org/abs/2502.17945v2,2502.17945v2,,,cs.CL,cs.CL,https://arxiv.org/pdf/2502.17945v2,arxiv
Asteria: Semantic-Aware Cross-Region Caching for Agentic LLM Tool Access,2025,http://arxiv.org/abs/2509.17360v1,2509.17360v1,,,cs.DC,cs.DC,https://arxiv.org/pdf/2509.17360v1,arxiv
AsymPuzl: An Asymmetric Puzzle for multi-agent cooperation,2025,http://arxiv.org/abs/2512.03466v1,2512.03466v1,,,cs.MA,"cs.MA,cs.AI",https://arxiv.org/pdf/2512.03466v1,arxiv
Attractive Metadata Attack: Inducing LLM Agents to Invoke Malicious Tools,2025,http://arxiv.org/abs/2508.02110v2,2508.02110v2,,,cs.AI,cs.AI,https://arxiv.org/pdf/2508.02110v2,arxiv
Audio Large Language Models Can Be Descriptive Speech Quality Evaluators,2025,http://arxiv.org/abs/2501.17202v2,2501.17202v2,,,cs.SD,"cs.SD,cs.CL,eess.AS",https://arxiv.org/pdf/2501.17202v2,arxiv
AudioToolAgent: An Agentic Framework for Audio-Language Models,2025,http://arxiv.org/abs/2510.02995v1,2510.02995v1,,,cs.SD,cs.SD,https://arxiv.org/pdf/2510.02995v1,arxiv
Autellix: An Efficient Serving Engine for LLM Agents as General Programs,2025,http://arxiv.org/abs/2502.13965v1,2502.13965v1,,,cs.LG,"cs.LG,cs.AI,cs.DC",https://arxiv.org/pdf/2502.13965v1,arxiv
